date,location,weight_class,title_bout,winner,red_Fighter,blue_Fighter,red_KD,blue_KD,red_Sig. str. %,blue_Sig. str. %,red_Td %,blue_Td %,red_Sub. att,blue_Sub. att,red_Rev.,blue_Rev.,red_Ctrl,blue_Ctrl,red_Height,red_Weight,red_Reach,red_STANCE,red_DOB,red_SLpM,red_Str. Acc.,red_SApM,red_Str. Def,red_TD Avg.,red_TD Acc.,red_TD Def.,red_Sub. Avg.,red_record,blue_Height,blue_Weight,blue_Reach,blue_STANCE,blue_DOB,blue_SLpM,blue_Str. Acc.,blue_SApM,blue_Str. Def,blue_TD Avg.,blue_TD Acc.,blue_TD Def.,blue_Sub. Avg.,blue_record,red_Sig. str._attempted,red_Sig. str._landed,red_Sig. str._percent,blue_Sig. str._attempted,blue_Sig. str._landed,blue_Sig. str._percent,red_Total str._attempted,red_Total str._landed,red_Total str._percent,blue_Total str._attempted,blue_Total str._landed,blue_Total str._percent,red_Td_attempted,red_Td_landed,red_Td_percent,blue_Td_attempted,blue_Td_landed,blue_Td_percent,Height_diff,Reach_diff,red_age,blue_age,red_sig_strike_defence_percent,blue_sig_strike_defence_percent,red_takedowns_defence_percent,blue_takedowns_defence_percent
2023-05-06,"Newark, New Jersey, USA",Welterweight,N,W,Khaos Williams,Rolando Bedoya,0,0,0.45,0.71,0.0,0.0,0,0,0,0,1:13,0:07,183.0,170 lbs.,195.58,Orthodox,1994-03-30,5.77,39%,5.33,42%,0.0,0%,80%,0.0, 14-3-0,180.0,170 lbs.,187.96,Orthodox,1997-01-13,9.93,71%,8.67,54%,0.0,0%,0%,0.0, 14-2-0,283.0,130.0,0.45936395759717313,209.0,149.0,0.7129186602870813,284.0,131.0,0.4612676056338028,210.0,150.0,0.7142857142857143,0.0,0.0,0.0,2.0,0.0,0.0,3.0,7.6200000000000045,29,26,0.29000000000000004,0.55,1.0,1.0
2023-05-06,"Newark, New Jersey, USA",Women's Strawweight,N,L,Marina Rodriguez,Virna Jandiroba,0,0,0.53,0.62,0.0,0.42,0,0,0,1,0:05,12:02,168.0,115 lbs.,165.1,Orthodox,1987-04-29,4.58,47%,2.94,56%,0.17,33%,64%,0.2, 16-3-2,160.0,115 lbs.,162.56,Orthodox,1988-05-30,2.34,40%,3.03,56%,2.42,39%,73%,1.0, 19-3-0,62.0,33.0,0.532258064516129,43.0,27.0,0.627906976744186,150.0,115.0,0.7666666666666667,116.0,91.0,0.7844827586206896,0.0,0.0,0.0,7.0,3.0,0.42857142857142855,8.0,2.539999999999992,36,35,0.38,0.47,0.5800000000000001,1.0
2023-05-06,"Newark, New Jersey, USA",Heavyweight,N,L,Braxton Smith,Parker Porter,0,0,0.48,0.67,0.0,0.0,0,0,0,0,0:00,0:27,180.0,257 lbs.,182.88,Orthodox,1990-01-01,6.46,48%,11.54,32%,0.0,0%,100%,0.0, 5-2-0,183.0,265 lbs.,190.5,Orthodox,1985-04-22,6.66,50%,6.34,51%,1.38,27%,66%,0.5, 14-8-0,29.0,14.0,0.4827586206896552,37.0,25.0,0.6756756756756757,29.0,14.0,0.4827586206896552,62.0,37.0,0.5967741935483871,1.0,0.0,0.0,1.0,0.0,0.0,-3.0,-7.6200000000000045,33,38,0.32999999999999996,0.52,1.0,1.0
2023-05-06,"Newark, New Jersey, USA",Middleweight,N,L,Phil Hawes,Ikram Aliskerov,0,1,0.6,0.6,0.0,0.0,0,0,0,0,0:00,0:00,183.0,185 lbs.,195.58,Orthodox,1989-01-08,5.55,59%,3.7,55%,2.28,36%,100%,0.2, 12-5-0,183.0,185 lbs.,193.04,Southpaw,1992-12-07,6.25,60%,7.88,40%,3.47,33%,0%,3.5, 14-1-0,28.0,17.0,0.6071428571428571,33.0,20.0,0.6060606060606061,28.0,17.0,0.6071428571428571,33.0,20.0,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5400000000000205,34,30,0.4,0.4,1.0,1.0
2023-05-06,"Newark, New Jersey, USA",Middleweight,N,L,Joseph Holmes,Claudio Ribeiro,0,1,0.7,0.58,0.5,1.0,0,0,0,0,2:30,3:07,193.0,185 lbs.,203.2,Orthodox,1995-07-04,2.88,53%,3.08,54%,1.49,40%,50%,0.8, 8-4-0,185.0,185 lbs.,195.58,Orthodox,1992-07-17,4.22,60%,2.39,38%,1.05,100%,75%,0.0, 11-3-0,24.0,17.0,0.7083333333333334,63.0,37.0,0.5873015873015873,29.0,22.0,0.7586206896551724,91.0,60.0,0.6593406593406593,2.0,1.0,0.5,1.0,1.0,1.0,8.0,7.619999999999976,28,31,0.42000000000000004,0.30000000000000004,0.0,0.5
2023-04-29,"Las Vegas, Nevada, USA",Bantamweight,N,W,Song Yadong,Ricky Simon,2,0,0.46,0.43,0.0,0.22,0,0,0,0,0:27,0:51,173.0,135 lbs.,170.18,Orthodox,1997-12-02,4.61,42%,3.77,59%,0.53,55%,72%,0.2, 20-7-1 (1 NC),168.0,135 lbs.,175.26,Orthodox,1992-08-31,3.01,44%,3.23,62%,5.84,50%,75%,0.4, 20-4-0,228.0,105.0,0.4605263157894737,139.0,60.0,0.4316546762589928,234.0,110.0,0.4700854700854701,144.0,64.0,0.4444444444444444,0.0,0.0,0.0,9.0,2.0,0.2222222222222222,5.0,-5.079999999999984,25,31,0.5700000000000001,0.54,0.78,1.0
2023-04-29,"Las Vegas, Nevada, USA",Middleweight,N,W,Caio Borralho,Michal Oleksiejczuk,0,0,0.61,0.46,0.5,0.0,1,0,0,0,2:39,0:13,178.0,185 lbs.,190.5,Southpaw,1993-01-16,2.59,61%,1.86,59%,2.63,66%,57%,0.7, 14-1-0 (1 NC),183.0,185 lbs.,187.96,Southpaw,1995-02-22,4.82,49%,4.02,62%,0.6,37%,44%,0.0, 18-6-0 (1 NC),55.0,34.0,0.6181818181818182,65.0,30.0,0.46153846153846156,74.0,52.0,0.7027027027027027,65.0,30.0,0.46153846153846156,6.0,3.0,0.5,1.0,0.0,0.0,-5.0,2.539999999999992,30,28,0.54,0.39,1.0,0.5
2023-04-29,"Las Vegas, Nevada, USA",Middleweight,N,W,Rodolfo Vieira,Cody Brundage,0,1,0.66,0.68,0.14,0.0,2,1,0,0,4:19,1:04,183.0,185 lbs.,185.42000000000002,Orthodox,1989-09-25,3.36,54%,4.84,48%,3.7,26%,100%,1.4, 9-2-0,183.0,185 lbs.,182.88,Orthodox,1994-05-16,2.48,55%,2.63,49%,2.6,46%,73%,1.3, 8-4-0,15.0,10.0,0.6666666666666666,29.0,20.0,0.6896551724137931,37.0,30.0,0.8108108108108109,51.0,41.0,0.803921568627451,7.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,2.5400000000000205,34,29,0.31999999999999995,0.33999999999999997,1.0,0.86
2023-04-29,"Las Vegas, Nevada, USA",Featherweight,N,L,Julian Erosa,Fernando Padilla,0,1,0.62,0.68,0.0,0.0,0,0,0,0,0:00,0:02,185.0,145 lbs.,187.96,Southpaw,1989-07-31,6.22,48%,6.35,47%,1.66,46%,61%,0.6, 28-12-0,185.0,145 lbs.,193.04,Orthodox,1996-12-15,11.88,68%,8.91,37%,0.0,0%,100%,0.0, 15-4-0,24.0,15.0,0.625,29.0,20.0,0.6896551724137931,24.0,15.0,0.625,29.0,20.0,0.6896551724137931,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.079999999999984,34,26,0.31999999999999995,0.38,1.0,1.0
2023-04-29,"Las Vegas, Nevada, USA",Heavyweight,N,W,Marcos Rogerio de Lima,Waldo Cortes-Acosta,0,0,0.77,0.54,0.42,0.0,0,0,0,0,5:01,0:34,185.0,253 lbs.,190.5,Orthodox,1985-06-25,3.62,56%,2.83,51%,1.35,47%,59%,0.5, 21-9-1,193.0,260 lbs.,198.12,Orthodox,1991-10-03,7.09,51%,4.03,53%,0.0,0%,60%,0.0, 9-1-0,76.0,59.0,0.7763157894736842,150.0,82.0,0.5466666666666666,95.0,76.0,0.8,156.0,88.0,0.5641025641025641,7.0,3.0,0.42857142857142855,1.0,0.0,0.0,-8.0,-7.6200000000000045,38,32,0.45999999999999996,0.22999999999999998,1.0,0.5800000000000001
2023-04-29,"Las Vegas, Nevada, USA",Welterweight,N,L,Josh Quinlan,Trey Waters,0,0,0.39,0.51,0.12,0.5,0,0,0,0,0:54,0:27,183.0,170 lbs.,182.88,Orthodox,1993-02-06,3.68,41%,5.97,50%,0.84,12%,60%,0.0, 6-1-0 (1 NC),196.0,170 lbs.,195.58,Orthodox,1995-02-21,6.45,45%,3.95,61%,0.78,50%,77%,0.8, 8-1-0,128.0,50.0,0.390625,203.0,104.0,0.5123152709359606,128.0,50.0,0.390625,205.0,106.0,0.5170731707317073,8.0,1.0,0.125,2.0,1.0,0.5,-13.0,-12.700000000000017,30,28,0.49,0.61,0.5,0.88
2023-04-29,"Las Vegas, Nevada, USA",Heavyweight,N,W,Martin Buday,Jake Collier,0,0,0.55,0.45,0.0,0.0,0,0,0,0,1:45,4:31,193.0,265 lbs.,195.58,Orthodox,1991-11-11,5.22,51%,5.33,55%,0.0,0%,100%,0.0, 12-1-0,190.0,230 lbs.,198.12,Orthodox,1988-10-25,5.81,43%,5.01,50%,0.79,33%,67%,0.5, 13-9-0,177.0,98.0,0.5536723163841808,207.0,94.0,0.45410628019323673,229.0,145.0,0.6331877729257642,226.0,107.0,0.47345132743362833,0.0,0.0,0.0,1.0,0.0,0.0,3.0,-2.539999999999992,31,35,0.55,0.44999999999999996,1.0,1.0
2023-04-29,"Las Vegas, Nevada, USA",Flyweight,N,W,Cody Durden,Charles Johnson,0,0,0.56,0.51,0.61,0.0,0,1,0,0,9:33,0:08,170.0,125 lbs.,170.18,Southpaw,1991-03-29,3.27,50%,3.21,48%,5.73,48%,71%,0.2, 15-4-1,175.0,125 lbs.,177.8,Switch,1991-01-10,4.23,52%,3.75,54%,0.23,14%,54%,0.2, 13-5-0,99.0,56.0,0.5656565656565656,101.0,52.0,0.5148514851485149,128.0,80.0,0.625,109.0,60.0,0.5504587155963303,18.0,11.0,0.6111111111111112,0.0,0.0,0.0,-5.0,-7.6200000000000045,32,32,0.49,0.43999999999999995,1.0,0.39
2023-04-29,"Las Vegas, Nevada, USA",Women's Bantamweight,N,L,Stephanie Egger,Irina Alekseeva,0,0,0.37,0.4,0.0,0.0,0,1,0,0,0:00,0:00,168.0,135 lbs.,172.72,Orthodox,1988-08-12,1.93,53%,2.08,53%,3.04,40%,50%,0.8, 8-4-0,173.0,135 lbs.,170.18,Orthodox,1990-06-27,8.24,40%,4.12,62%,0.0,0%,0%,6.9, 5-1-0,24.0,9.0,0.375,44.0,18.0,0.4090909090909091,24.0,9.0,0.375,44.0,18.0,0.4090909090909091,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,2.539999999999992,35,33,0.6,0.63,1.0,1.0
2023-04-29,"Las Vegas, Nevada, USA",Catch Weight,N,L,Journey Newson,Marcus McGhee,0,1,0.28,0.47,0.0,0.0,0,1,0,0,1:03,0:31,165.0,135 lbs.,170.18,Orthodox,1989-03-07,2.64,32%,2.57,64%,0.56,16%,43%,0.3, 10-5-0 (1 NC),173.0,135 lbs.,175.26,Orthodox,1990-05-07,3.55,47%,1.84,71%,0.0,0%,100%,2.1, 7-1-0,46.0,13.0,0.2826086956521739,53.0,25.0,0.4716981132075472,46.0,13.0,0.2826086956521739,54.0,25.0,0.46296296296296297,6.0,0.0,0.0,0.0,0.0,0.0,-8.0,-5.079999999999984,34,33,0.53,0.72,1.0,1.0
2023-04-29,"Las Vegas, Nevada, USA",Women's Bantamweight,N,L,Hailey Cowan,Jamey-Lyn Horth,0,0,0.42,0.73,0.25,0.0,0,0,0,0,4:50,1:07,173.0,135 lbs.,170.18,Southpaw,1992-02-12,2.97,42%,3.17,34%,1.5,33%,80%,0.0, 7-3-0,170.0,135 lbs.,167.64000000000001,Orthodox,1990-03-30,5.07,73%,4.2,58%,0.0,0%,75%,0.0, 6-0-0,150.0,63.0,0.42,104.0,76.0,0.7307692307692307,173.0,85.0,0.4913294797687861,128.0,99.0,0.7734375,8.0,2.0,0.25,1.0,0.0,0.0,3.0,2.539999999999992,31,33,0.27,0.5800000000000001,1.0,0.75
2023-04-22,"Las Vegas, Nevada, USA",Heavyweight,N,W,Sergei Pavlovich,Curtis Blaydes,1,0,0.42,0.25,0.0,0.0,0,0,0,0,0:00,0:00,190.0,257 lbs.,213.36,Southpaw,1992-05-13,8.72,49%,4.33,57%,0.0,0%,75%,0.0, 18-1-0,193.0,265 lbs.,203.2,Orthodox,1991-02-18,3.56,49%,1.89,59%,5.93,53%,33%,0.0, 17-4-0 (1 NC),85.0,36.0,0.4235294117647059,56.0,14.0,0.25,85.0,36.0,0.4235294117647059,56.0,14.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,10.160000000000025,31,32,0.75,0.5800000000000001,1.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Middleweight,N,L,Brad Tavares,Bruno Silva,0,1,0.23,0.45,0.0,0.0,0,0,0,0,0:00,0:02,185.0,185 lbs.,187.96,Orthodox,1987-12-21,3.32,42%,3.06,56%,0.85,26%,80%,0.0, 19-9-0,183.0,185 lbs.,187.96,Orthodox,1989-07-13,4.47,47%,4.55,48%,0.61,18%,71%,0.0, 23-8-0,64.0,15.0,0.234375,51.0,23.0,0.45098039215686275,65.0,15.0,0.23076923076923078,52.0,24.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,35,34,0.55,0.77,1.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Lightweight,N,NC,Bobby Green,Jared Gordon,0,0,0.33,0.32,0.0,0.0,0,0,0,0,0:01,0:00,178.0,155 lbs.,180.34,Orthodox,1986-09-09,5.97,51%,3.67,62%,1.28,37%,72%,0.3, 29-14-1 (1 NC),175.0,155 lbs.,172.72,Orthodox,1988-09-06,5.32,57%,3.28,58%,2.01,40%,62%,0.0, 19-6-0 (1 NC),69.0,23.0,0.3333333333333333,53.0,17.0,0.32075471698113206,69.0,23.0,0.3333333333333333,53.0,17.0,0.32075471698113206,1.0,0.0,0.0,1.0,0.0,0.0,3.0,7.6200000000000045,37,35,0.6799999999999999,0.6699999999999999,1.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Women's Flyweight,N,W,Iasmin Lucindo,Brogan Walker,0,0,0.44,0.2,0.8,0.0,0,0,0,0,0:46,1:04,160.0,125 lbs.,167.64000000000001,Orthodox,2002-01-08,3.97,39%,3.83,68%,2.0,57%,0%,0.0, 14-5-0,163.0,125 lbs.,170.18,Switch,1988-08-02,2.04,30%,3.7,47%,0.0,0%,11%,0.0, 8-4-0,118.0,53.0,0.4491525423728814,145.0,29.0,0.2,123.0,57.0,0.4634146341463415,149.0,31.0,0.2080536912751678,5.0,4.0,0.8,0.0,0.0,0.0,-3.0,-2.539999999999992,21,35,0.8,0.56,1.0,0.19999999999999996
2023-04-22,"Las Vegas, Nevada, USA",Welterweight,N,W,Jeremiah Wells,Matthew Semelsberger,0,2,0.47,0.54,0.6,0.0,0,0,0,0,11:12,1:29,175.0,170 lbs.,187.96,Switch,1986-10-30,2.96,48%,1.46,40%,3.93,38%,100%,0.6, 12-2-1,185.0,170 lbs.,190.5,Switch,1992-11-23,4.05,43%,4.21,56%,1.16,70%,52%,0.2, 11-5-0,76.0,36.0,0.47368421052631576,37.0,20.0,0.5405405405405406,158.0,86.0,0.5443037974683544,59.0,39.0,0.6610169491525424,10.0,6.0,0.6,1.0,0.0,0.0,-10.0,-2.539999999999992,36,30,0.45999999999999996,0.53,1.0,0.4
2023-04-22,"Las Vegas, Nevada, USA",Lightweight,N,L,Ricky Glenn,Christos Giagos,0,1,0.18,0.56,0.0,0.0,0,0,0,0,0:00,0:00,183.0,155 lbs.,177.8,Southpaw,1989-04-12,3.99,43%,3.92,52%,0.56,13%,68%,0.4, 22-7-2,178.0,155 lbs.,180.34,Orthodox,1990-01-23,2.86,41%,2.85,49%,3.16,41%,52%,0.4, 20-10-0,11.0,2.0,0.18181818181818182,16.0,9.0,0.5625,11.0,2.0,0.18181818181818182,16.0,9.0,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-2.539999999999992,34,33,0.43999999999999995,0.8200000000000001,1.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Bantamweight,N,L,Rani Yahya,Montel Jackson,0,1,0.33,0.42,0.0,0.0,0,0,0,0,0:08,1:17,168.0,135 lbs.,170.18,Orthodox,1984-09-12,1.59,37%,1.77,50%,2.86,32%,24%,1.9, 28-11-1 (1 NC),178.0,135 lbs.,190.5,Southpaw,1992-04-24,3.36,53%,1.41,64%,3.42,71%,69%,0.3, 13-2-0,21.0,7.0,0.3333333333333333,21.0,9.0,0.42857142857142855,22.0,7.0,0.3181818181818182,23.0,10.0,0.43478260869565216,3.0,0.0,0.0,0.0,0.0,0.0,-10.0,-20.319999999999993,39,31,0.5800000000000001,0.6699999999999999,1.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Women's Featherweight,N,L,Karol Rosa,Norma Dumont,1,0,0.48,0.4,0.0,1.0,0,0,0,0,3:13,4:54,165.0,145 lbs.,170.18,Orthodox,1994-12-30,5.58,55%,3.86,50%,1.43,45%,68%,0.0, 16-5-0,170.0,145 lbs.,170.18,Orthodox,1990-10-01,3.45,48%,2.07,67%,1.16,57%,72%,0.0, 9-2-0,68.0,33.0,0.4852941176470588,87.0,35.0,0.40229885057471265,194.0,144.0,0.7422680412371134,129.0,63.0,0.4883720930232558,2.0,0.0,0.0,1.0,1.0,1.0,-5.0,0.0,28,33,0.6,0.52,0.0,1.0
2023-04-22,"Las Vegas, Nevada, USA",Heavyweight,N,W,Mohammed Usman,Junior Tafa,0,0,0.24,0.36,0.16,0.0,0,0,0,0,12:03,0:00,188.0,239 lbs.,200.66,Orthodox,1989-04-01,0.92,27%,2.62,51%,1.46,15%,0%,0.0, 10-2-0,190.0,240 lbs.,182.88,Orthodox,1996-09-21,1.47,36%,0.47,75%,0.0,0%,83%,0.0, 4-1-0,29.0,7.0,0.2413793103448276,61.0,22.0,0.36065573770491804,133.0,79.0,0.5939849624060151,78.0,37.0,0.47435897435897434,12.0,2.0,0.16666666666666666,0.0,0.0,0.0,-2.0,17.78,34,27,0.64,0.76,1.0,0.84
2023-04-22,"Las Vegas, Nevada, USA",Featherweight,N,L,Francis Marshall,William Gomis,0,0,0.11,0.34,0.4,0.0,2,0,0,0,4:20,0:17,175.0,145 lbs.,182.88,Orthodox,1999-03-03,4.08,33%,3.64,57%,3.73,50%,0%,0.8, 7-1-0,183.0,145 lbs.,185.42000000000002,Southpaw,1997-06-13,1.97,39%,1.17,81%,1.5,60%,71%,0.0, 12-2-0,132.0,15.0,0.11363636363636363,79.0,27.0,0.34177215189873417,165.0,35.0,0.21212121212121213,84.0,30.0,0.35714285714285715,5.0,2.0,0.4,0.0,0.0,0.0,-8.0,-2.5400000000000205,24,26,0.6599999999999999,0.89,1.0,0.6
2023-04-22,"Las Vegas, Nevada, USA",Bantamweight,N,W,Brady Hiestand,Batgerel Danaa,0,1,0.55,0.3,0.42,1.0,0,0,0,1,4:09,1:00,173.0,135 lbs.,180.34,Orthodox,1999-04-30,2.93,52%,3.65,53%,4.06,46%,42%,0.3, 8-2-0,170.0,135 lbs.,177.8,Orthodox,1989-07-04,5.38,36%,4.21,47%,0.52,50%,62%,0.0, 12-5-0,81.0,45.0,0.5555555555555556,134.0,41.0,0.30597014925373134,143.0,96.0,0.6713286713286714,200.0,92.0,0.46,7.0,3.0,0.42857142857142855,1.0,1.0,1.0,3.0,2.539999999999992,24,34,0.7,0.44999999999999996,0.0,0.5800000000000001
2023-04-15,"Kansas City, Missouri, USA",Featherweight,N,W,Max Holloway,Arnold Allen,0,0,0.56,0.33,0.0,0.0,0,0,0,0,0:03,0:42,180.0,145 lbs.,175.26,Orthodox,1991-12-04,7.16,47%,4.79,59%,0.28,53%,84%,0.3, 24-7-0,173.0,145 lbs.,177.8,Southpaw,1994-01-22,3.34,40%,2.86,61%,1.12,50%,76%,0.3, 19-2-0,262.0,147.0,0.5610687022900763,225.0,76.0,0.3377777777777778,264.0,149.0,0.5643939393939394,229.0,80.0,0.34934497816593885,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-2.5400000000000205,31,29,0.6699999999999999,0.43999999999999995,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Featherweight,N,W,Edson Barboza,Billy Quarantillo,1,0,0.63,0.45,0.0,0.0,0,0,0,0,0:02,0:39,180.0,145 lbs.,190.5,Orthodox,1986-01-21,4.0,44%,4.12,58%,0.38,44%,75%,0.1, 23-11-0,178.0,145 lbs.,177.8,Orthodox,1988-12-08,7.86,58%,5.79,40%,1.51,23%,58%,1.2, 17-5-0,33.0,21.0,0.6363636363636364,42.0,19.0,0.4523809523809524,33.0,21.0,0.6363636363636364,43.0,20.0,0.46511627906976744,0.0,0.0,0.0,2.0,0.0,0.0,2.0,12.699999999999989,37,34,0.55,0.37,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Light Heavyweight,N,L,Dustin Jacoby,Azamat Murzakanov,0,1,0.48,0.52,0.16,0.2,0,0,0,0,3:06,0:16,190.0,205 lbs.,193.04,Orthodox,1988-04-04,5.44,47%,4.03,58%,0.4,25%,60%,0.0, 18-7-1,178.0,205 lbs.,180.34,Southpaw,1989-04-12,4.57,57%,3.12,57%,0.75,16%,83%,0.0, 13-0-0,131.0,64.0,0.48854961832061067,127.0,67.0,0.5275590551181102,167.0,96.0,0.5748502994011976,130.0,70.0,0.5384615384615384,6.0,1.0,0.16666666666666666,5.0,1.0,0.2,12.0,12.699999999999989,35,34,0.48,0.52,0.8,0.84
2023-04-15,"Kansas City, Missouri, USA",Light Heavyweight,N,L,Tanner Boser,Ion Cutelaba,0,0,0.31,0.75,0.0,1.0,0,0,0,0,0:00,0:17,188.0,205 lbs.,190.5,Orthodox,1991-08-02,4.17,51%,2.47,60%,0.0,0%,61%,0.0, 20-10-1,185.0,205 lbs.,190.5,Southpaw,1993-12-14,4.63,43%,3.29,48%,4.75,58%,77%,0.0, 17-9-1 (1 NC),16.0,5.0,0.3125,40.0,30.0,0.75,16.0,5.0,0.3125,40.0,30.0,0.75,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,32,29,0.25,0.69,0.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Bantamweight,N,W,Pedro Munhoz,Chris Gutierrez,1,0,0.34,0.57,0.0,0.0,0,0,0,0,2:54,0:06,168.0,135 lbs.,165.1,Orthodox,1986-09-07,5.3,43%,5.9,57%,0.51,20%,81%,0.6, 20-7-0 (2 NC),175.0,135 lbs.,170.18,Orthodox,1991-04-22,4.75,58%,2.76,64%,0.38,37%,74%,0.1, 19-4-2,174.0,60.0,0.3448275862068966,133.0,77.0,0.5789473684210527,188.0,74.0,0.39361702127659576,135.0,79.0,0.5851851851851851,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,-5.0800000000000125,37,32,0.43000000000000005,0.6599999999999999,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Lightweight,N,L,Clay Guida,Rafa Garcia,0,0,0.25,0.49,0.0,0.0,0,0,0,0,0:00,0:20,170.0,155 lbs.,177.8,Orthodox,1981-12-08,2.63,33%,3.01,61%,3.16,36%,69%,0.6, 38-20-0,170.0,155 lbs.,177.8,Orthodox,1994-08-05,4.19,42%,4.21,61%,3.61,44%,79%,0.3, 16-3-0,252.0,63.0,0.25,287.0,141.0,0.4912891986062718,252.0,63.0,0.25,289.0,143.0,0.49480968858131485,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41,29,0.51,0.75,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Featherweight,N,W,Bill Algeo,TJ Brown,1,0,0.58,0.5,1.0,0.5,1,0,0,1,1:42,0:39,183.0,145 lbs.,185.42000000000002,Switch,1989-06-09,5.93,53%,4.32,46%,0.87,42%,55%,0.1, 17-7-0,175.0,145 lbs.,182.88,Switch,1990-05-22,3.63,45%,3.14,48%,3.53,55%,36%,1.5, 17-10-0,110.0,64.0,0.5818181818181818,91.0,46.0,0.5054945054945055,123.0,77.0,0.6260162601626016,94.0,49.0,0.5212765957446809,1.0,1.0,1.0,2.0,1.0,0.5,8.0,2.5400000000000205,34,33,0.5,0.42000000000000004,0.5,0.0
2023-04-15,"Kansas City, Missouri, USA",Flyweight,N,W,Brandon Royval,Matheus Nicolau,1,0,0.59,0.4,0.0,0.0,0,0,0,0,0:07,0:00,175.0,125 lbs.,172.72,Southpaw,1992-08-16,3.45,38%,2.63,50%,0.66,100%,39%,2.3, 15-6-0,168.0,125 lbs.,167.64000000000001,Orthodox,1993-01-06,3.66,53%,3.14,66%,1.48,45%,93%,0.9, 19-4-1,22.0,13.0,0.5909090909090909,5.0,2.0,0.4,22.0,13.0,0.5909090909090909,5.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.079999999999984,31,30,0.6,0.41000000000000003,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Light Heavyweight,N,W,Zak Cummings,Ed Herman,3,0,0.57,0.46,0.0,0.0,0,0,0,0,3:18,0:00,183.0,205 lbs.,190.5,Southpaw,1984-08-02,2.96,35%,2.91,55%,0.62,28%,66%,0.6, 25-7-0,185.0,205 lbs.,195.58,Orthodox,1980-10-02,3.31,48%,3.71,42%,1.96,47%,59%,1.0, 27-16-0 (1 NC),175.0,100.0,0.5714285714285714,117.0,54.0,0.46153846153846156,189.0,114.0,0.6031746031746031,141.0,71.0,0.5035460992907801,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-5.0800000000000125,39,43,0.54,0.43000000000000005,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Women's Strawweight,N,W,Gillian Robertson,Piera Rodriguez,0,0,0.66,0.36,0.66,1.0,1,0,0,0,6:23,0:54,165.0,115 lbs.,160.02,Orthodox,1995-05-17,2.32,49%,2.81,50%,2.63,42%,25%,1.0, 12-7-0,160.0,115 lbs.,160.02,Orthodox,1992-11-11,3.46,46%,2.98,57%,3.31,41%,66%,0.0, 9-1-0,39.0,26.0,0.6666666666666666,33.0,12.0,0.36363636363636365,62.0,46.0,0.7419354838709677,47.0,25.0,0.5319148936170213,3.0,2.0,0.6666666666666666,1.0,1.0,1.0,5.0,0.0,28,30,0.64,0.33999999999999997,0.0,0.33999999999999997
2023-04-15,"Kansas City, Missouri, USA",Lightweight,N,L,Lando Vannata,Daniel Zellhuber,0,1,0.56,0.37,0.0,0.0,0,0,0,0,0:06,1:44,175.0,155 lbs.,180.34,Orthodox,1992-03-14,4.52,45%,4.76,55%,1.09,37%,69%,0.3, 12-7-2,185.0,155 lbs.,195.58,Switch,1999-07-07,5.44,40%,4.84,53%,0.33,33%,91%,0.0, 13-1-0,91.0,51.0,0.5604395604395604,207.0,78.0,0.37681159420289856,91.0,51.0,0.5604395604395604,225.0,84.0,0.37333333333333335,3.0,0.0,0.0,1.0,0.0,0.0,-10.0,-15.240000000000009,31,24,0.63,0.43999999999999995,1.0,1.0
2023-04-15,"Kansas City, Missouri, USA",Women's Strawweight,N,L,Bruna Brasil,Denise Gomes,0,1,0.68,0.58,0.0,1.0,0,0,0,0,1:19,3:53,168.0,115 lbs.,165.1,Orthodox,1993-09-07,3.19,77%,4.23,42%,1.74,66%,45%,0.0, 8-3-1,157.0,115 lbs.,160.02,Orthodox,1999-12-30,4.67,47%,3.13,55%,1.19,33%,50%,1.2, 7-2-0,22.0,15.0,0.6818181818181818,93.0,54.0,0.5806451612903226,50.0,43.0,0.86,133.0,94.0,0.706766917293233,1.0,0.0,0.0,3.0,3.0,1.0,11.0,5.079999999999984,30,23,0.42000000000000004,0.31999999999999995,0.0,1.0
